,index,Movie,P_Genre,S_Genre,T_Genre,Cluster_Id
2718,2768,rupan sansei: kariosutoro no shiro,12,4,11,3
2719,2769,berserk: ougon jidai-hen ii - dorudorei koryaku,12,4,11,3
2720,2770,dragon rider,12,11,10,7
2721,2771,my little pony: equestria girls,12,10,9,45
2722,2772,rotzbub,12,10,7,68
2723,2773,the care bears movie,12,11,10,7
2724,2774,boku no hîrô akademia the movie ~ 2-ri no eiyû ~,12,4,11,3
2725,2775,evangerion shin gekijôban: ha,12,4,7,43
2726,2776,sayonara no asa ni yakusoku no hana o kazarô,12,11,7,1
2727,2777,my hero academia - boku no hîrô akademia the movie - heroes: rising - hîrôzu: raijingu,12,4,11,3
2728,2778,the star,12,11,10,7
2729,2779,hump,12,11,10,7
2730,2780,the breadwinner,12,6,9,32
2731,2781,shôjo tsubaki: chika gentô gekiga,12,6,16,49
2732,2782,woody woodpecker,12,11,10,7
2733,2783,arthur christmas,12,11,10,7
2734,2784,everyone's hero,12,11,10,7
2735,2785,phineas and ferb the movie: candace against the universe,12,11,10,7
2736,2786,the adventures of ichabod and mr. toad,12,10,9,45
2737,2787,gekijô-ban poketto monsutâ: maboroshi no pokemon: rugia bakutan,12,4,11,3
2738,2788,baiohazâdo: dijenerêshon,12,4,16,162
2739,2789,road to ninja: naruto the movie,12,4,11,3
2740,2790,neco z alenky,12,11,13,55
2741,2791,the nut job 2: nutty by nature,12,11,10,7
2742,2792,dragon ball z: moetsukiro!! nessen ressen chô-gekisen,12,4,13,20
2743,2793,regular show: the movie,12,4,11,3
2744,2794,mortal kombat legends: scorpion's revenge,12,4,11,3
2745,2795,pooh's heffalump movie,12,11,10,7
2746,2796,la casa lobo,12,6,16,49
2747,2797,kensuke's kingdom,12,4,11,3
2748,2798,one piece film z,12,4,11,3
2749,2799,recess: school's out,12,11,10,7
2750,2800,koati,12,11,9,59
2751,2801,the loud house,12,11,10,7
2752,2802,untitled shrek reboot,12,11,10,7
2753,2803,early man,12,11,10,7
2754,2804,the son of bigfoot,12,11,10,7
2755,2805,astérix: le domaine des dieux,12,11,10,7
2756,2806,valiant,12,11,10,7
2757,2807,primal: tales of savagery,12,4,11,3
2758,2808,shaun the sheep: the calacitra,12,11,10,7
2759,2809,the tigger movie,12,11,10,7
2760,2810,seoulyeok,12,4,16,162
2761,2811,nimona,12,4,11,3
2762,2812,kyûketsuki hantâ d,12,4,13,20
2763,2813,meari to majo no hana,12,11,9,59
2764,2814,american pop,12,6,14,192
2765,2815,playmobil: the movie,12,11,10,7
2766,2816,cats and peachtopia,12,11,10,7
2767,2817,the incredible mr. limpet,12,10,9,45
2768,2818,arthur et la vengeance de maltazard,12,11,9,59
2769,2819,sammy's avonturen: de geheime doorgang,12,11,9,59
2770,2820,the wild thornberrys movie,12,11,10,7
2771,2821,the jungle book 2,12,11,10,7
2772,2822,shin seiki evangelion gekijô-ban: shito shinsei,12,4,7,43
2773,2823,under the boardwalk,12,10,6,81
2774,2824,kuso,12,10,7,68
2775,2825,hoshi o ou kodomo,12,11,7,1
2776,2826,l'illusionniste,12,6,13,65
2777,2827,high in the clouds,12,11,10,7
2778,2828,las aventuras de tadeo jones,12,11,10,7
2779,2829,harold and the purple crayon,12,9,13,41
2780,2830,evangelion shin gekijôban: kyu,12,4,7,43
2781,2831,hell and back,12,11,10,7
2782,2832,inosensu: innocence,12,6,3,76
2783,2833,kaijû no kodomo,12,11,13,55
2784,2834,the powerpuff girls movie,12,4,11,3
2785,2835,a troll in central park,12,11,10,7
2786,2836,kidô senshi gandamu: senkô no hasauei,12,4,7,43
2787,2837,code geass: fukkatsu no lelouch,12,4,11,3
2788,2838,the three caballeros,12,10,9,45
2789,2839,made in abyss: tabidachi no yoake,12,11,9,59
2790,2840,eiga yurukyan,12,11,10,7
2791,2841,arctic justice,12,11,10,7
2792,2842,hey good lookin',12,10,7,68
2793,2843,meitantei conan: hiiro no dangan,12,4,5,62
2794,2844,the chipmunk adventure,12,11,10,7
2795,2845,ame wo tsugeru hyôryû danchi,12,11,7,1
2796,2846,the magic roundabout,12,11,10,7
2797,2847,kono sekai no katasumi ni,12,6,9,32
2798,2848,digimon adventure: last evolution kizuna,12,4,11,3
2799,2849,detective conan: the bride of halloween,12,4,5,62
2800,2850,doukyuusei,12,6,2,174
2801,2851,"kumo no mukô, yakusoku no basho",12,6,0,34
2802,2852,the princess and the goblin,12,11,10,7
2803,2853,si shi qing chun,12,6,0,34
2804,2854,doraemon the movie: nobita's little star wars 2021,12,4,11,3
2805,2855,felidae,12,4,7,43
2806,2856,norm of the north,12,11,10,7
2807,2857,duck duck goose,12,11,10,7
2808,2858,the drawn together movie: the movie!,12,10,3,125
2809,2859,the monkey king,12,4,11,3
2810,2860,untitled lion king prequel,12,11,7,1
2811,2861,reign of the supermen,12,4,11,3
2812,2862,hidden dragon,12,4,11,3
2813,2863,rugrats go wild,12,11,10,7
2814,2864,gintama: the final,12,4,10,104
2815,2865,dragon ball z: doragon bôru z - fukkatsu no 'f',12,4,11,3
2816,2866,the wonderful world of the brothers grimm,12,11,17,199
2817,2867,shingeki no kyojin: chronicle,12,4,11,3
2818,2868,eiga go-toubun no hanayome,12,10,7,68
2819,2869,jonah: a veggietales movie,12,11,10,7
2820,2870,justice league vs. the fatal five,12,4,13,20
2821,2871,wan pisu firumu: sutorongu warudo,12,4,11,3
2822,2872,kureopatora,12,13,0,140
2823,2873,gekijô-ban poketto monsutâ: kesshô-tô no teiô,12,4,11,3
2824,2874,pokémon: mewtwo strikes back - evolution,12,4,9,104
2825,2875,junk head,12,4,11,3
2826,2876,cheung gong 7 hou,12,11,10,7
2827,2877,blame!,12,4,7,43
2828,2878,lupin iii: the first,12,4,11,3
2829,2879,open season 3,12,11,10,7
2830,2880,robodog,12,11,10,7
2831,2881,all dogs go to heaven 2,12,11,9,59
2832,2882,fun &amp; fancy free,12,11,10,7
2833,2883,gekijouban steins;gate: fuka ryouiki no dejavu,12,3,15,33
2834,2884,terra willy: planète inconnue,12,11,10,7
2835,2885,dolphin boy,12,11,10,7
2836,2886,bilal: a new breed of hero,12,4,11,3
2837,2887,astérix: le secret de la potion magique,12,11,10,7
2838,2888,gyokou no nikuko-chan,12,10,7,68
2839,2889,"tarzoon, la honte de la jungle",9,1,10,95
2840,2890,happy family,12,10,9,45
2841,2891,metoroporisu,12,11,7,1
2842,2892,metegol,12,11,9,59
2843,2893,sen'ya ichiya monogatari,12,4,11,3
2844,2894,gekijouban poketto monsutâ: koko,12,4,11,3
2845,2895,mind game,12,11,10,7
2846,2896,atrapa la bandera,12,11,10,7
2847,2897,inu-ô,12,12,2,51
2848,2898,gekijôban hunter x hunter: the last mission,12,4,11,3
2849,2899,maya the bee movie,12,11,10,7
2850,2900,where the dead go to die,12,12,16,135
2851,2901,yu-gi-oh!: the dark side of dimensions,12,11,7,1
2852,2902,monster family 2,12,10,9,45
2853,2903,digimon: the movie,12,4,11,3
2854,2904,gulliver returns,12,11,9,59
2855,2905,promare: puromea,12,4,11,3
2856,2906,fruits basket: prelude,12,6,0,34
2857,2907,hjælp! jeg er en fisk,12,11,10,7
2858,2908,croc-blanc,12,11,7,1
2859,2909,gekijô-ban poketto monsutaa: mizu no miyako no mamori gami ratiasu to ratiosu,12,4,11,3
2860,2910,gekijô-ban naruto: daikatsugeki! yukihime ninpôchô dattebayo!!,12,4,11,3
2861,2911,tadeo jones 2: el secreto del rey midas,12,11,10,7
2862,2912,pengin haiwei,12,11,9,59
2863,2913,the pebble and the penguin,12,11,10,7
2864,2914,otesánek,12,10,7,68
2865,2915,ronal barbaren,12,4,11,3
2866,2916,meikyû monogatari,12,11,13,55
2867,2917,happily n'ever after,12,11,10,7
2868,2918,jack et la mécanique du coeur,12,11,7,1
2869,2919,ooops! noah is gone...,12,11,10,7
2870,2920,space chimps,12,11,10,7
2871,2921,umibe no étranger,12,6,0,34
2872,2922,gekijô ban naruto: shippûden - kizuna,12,4,13,20
2873,2923,hadashi no gen,12,16,7,63
2874,2924,yu-gi-oh! the movie,12,4,11,3
2875,2925,made in abyss: hôrô suru tasogare,12,11,13,55
2876,2926,flåklypa grand prix,12,10,9,45
2877,2927,kidô senshi gundam cucuruz doan no shima,12,4,7,43
2878,2928,gekijô-ban sôdo âto onrain: sword art online - ôdinaru sukêru -,12,4,11,3
2879,2929,jetsons: the movie,12,10,9,45
2880,2930,rock dog 2,12,11,10,7
2881,2931,ooops! the adventure continues,12,11,10,7
2882,2932,rock &amp; rule,12,12,2,51
2883,2933,bai she 2: qing she jie qi,12,4,11,3
2884,2934,yoru wa mijikashi aruke yo otome,12,11,10,7
2885,2935,the point,12,11,9,59
2886,2936,seishun buta yaro wa yumemiru shoujo no yume wo minai,12,6,9,32
2887,2937,cats &amp; dogs 3: paws unite,12,4,11,3
2888,2938,moonbound,12,11,9,59
2889,2939,doogal,12,11,10,7
2890,2940,happily ever after,12,9,13,41
2891,2941,anderusen dôwa ningyo-hime,12,11,7,1
2892,2942,the king and i,12,9,13,41
2893,2943,double dutchess: seeing double,12,6,13,65
2894,2944,one piece: omatsuri danshaku to himitsu no shima,12,4,11,3
2895,2945,hokuto no ken,12,4,7,43
2896,2946,ne zha zhi mo tong jiang shi,12,4,11,3
2897,2947,ni no kuni,12,4,11,3
2898,2948,ernest et célestine,12,11,10,7
2899,2949,"mune, le gardien de la lune",12,11,10,7
2900,2950,hôhokekyo tonari no yamada-kun,12,10,9,45
2901,2951,suchîmubôi,12,4,11,3
2902,2952,the adventures of mark twain,12,11,9,59
2903,2953,terra,12,4,11,3
2904,2954,rover dangerfield,12,10,9,45
2905,2955,blue thermal,12,6,0,34
2906,2956,"ultramarines: a warhammer 40,000 movie",12,4,13,20
2907,2957,les maîtres du temps,12,11,15,24
2908,2958,gay purr-ee,12,10,9,45
2909,2959,sir billi,12,11,10,7
2910,2960,diary of a wimpy kid: rodrick rules,12,10,7,68
2911,2961,xi you ji zhi da sheng gui lai,12,4,11,3
2912,2962,delgo,12,11,10,7
2913,2963,my love affair with marriage,12,10,7,68
2914,2964,batman: return of the caped crusaders,12,4,11,3
2915,2965,bai she: yuan qi,12,4,11,3
2916,2966,given,12,6,2,174
2917,2967,star wars: a droid story,12,11,13,55
2918,2968,checkered ninja,12,4,11,3
2919,2971,kimetsu no yaiba: hashira gou kaigi - chouyashiki hen,12,4,13,20
2920,2972,sakasama no patema,12,11,7,1
2921,2973,gekijouban hunter x hunter: fantomu rûju,12,4,11,3
2922,2974,xin shen bang: ne zha chong sheng,12,4,13,20
2923,2975,avril et le monde truqué,12,11,10,7
2924,2976,the pilgrim's progress,12,11,9,59
2925,2977,cider no yô ni kotoba ga wakiagaru,12,6,2,174
2926,2978,hitpig,12,4,11,3
2927,2979,strings,12,11,7,1
2928,2980,piglet's big movie,12,11,10,7
2929,2981,chasseurs de dragons,12,4,11,3
2930,2982,the magician's elephant,12,11,10,7
2931,2983,konferenz der tiere,12,11,10,7
2932,2984,interstella 5555: the 5tory of the 5ecret 5tar 5ystem,12,11,2,125
2933,2985,the pirates who don't do anything: a veggietales movie,12,11,10,7
2934,2986,chuck steel: night of the trampires,12,4,10,104
2935,2987,volki i ovtsy. beeezumnoe prevrashchenie,12,10,9,45
2936,2988,the house of magic,12,11,10,7
2937,2989,the reluctant dragon,12,10,9,45
2938,2990,justin and the knights of valour,12,11,10,7
2939,2991,goblin slayer: goblin's crown,12,4,11,3
2940,2992,astérix et les vikings,12,11,10,7
2941,2993,legends of oz: dorothy's return,12,11,9,59
2942,2994,return to zootopia,12,4,11,3
2943,2995,altered carbon: resleeved,12,4,5,62
2944,2996,kôkaku kidôtai 2.0,12,4,5,62
2945,2997,qi che ren zong dong yuan,12,11,9,59
2946,2998,kyaputen hârokku,12,11,15,24
2947,2999,deathstroke knights &amp; dragons: the movie,12,4,11,3
2948,3000,the lego batman movie 2,12,4,11,3
2949,3001,ôritsu uchûgun oneamisu no tsubasa,12,6,15,150
2950,3002,my little pony: equestria girls - rainbow rocks,12,11,10,7
2951,3003,vaioretto evâgâden gaiden: eien to jidou shuki ningyou,12,6,9,32
2952,3004,boom and topper: safari hunters,12,4,11,3
2953,3005,ternet ninja 2,12,4,11,3
2954,3006,aqua teen hunger force colon movie film for theaters,12,4,11,3
2955,3007,ozzy,12,11,10,7
2956,3008,dragon ball z: fukkatsu no fusion!! gokuu to vegeta,12,4,15,79
2957,3010,bayonetta: bloody fate - beyonetta buraddi feito,12,4,13,20
2958,3011,you are my home,12,9,13,41
2959,3012,"uchiage hanabi, shita kara miru ka? yoko kara miru ka?",12,6,13,65
2960,3013,fearless,12,10,9,45
2961,3014,daughter of the bride,12,10,9,45
2962,3015,sammy's avonturen 2,12,11,9,59
2963,3016,eiga kono subarashii sekai ni shukufuku o!: kurenai densetsu,12,4,11,3
2964,3017,vykradena pryntsesa: ruslan i lyudmyla,12,10,9,45
2965,3018,kôkaku kidôtai sac_2045 jizoku kanô sensô,12,4,15,79
2966,3019,kamiarizuki no kodomo,12,11,7,1
2967,3020,jojo's bizarre adventure: phantom blood,12,4,11,3
2968,3021,da yu hai tang,12,11,7,1
2969,3022,care bears movie ii: a new generation,12,11,10,7
2970,3023,10 lives,12,10,9,45
2971,3024,heavenly sword,12,4,11,3
2972,3025,chôjin densetsu urotsukidôji,12,4,13,20
2973,3026,gekijouban fate/stay night: heaven's feel - ii. lost butterfly,12,4,11,3
2974,3027,zambezia,12,11,10,7
2975,3028,migration,12,11,10,7
2976,3030,mouse guard,12,11,13,55
2977,3031,the inventor,12,11,10,7
2978,3032,gekijô-ban naruto shippûden,12,4,11,3
2979,3033,shark bait,12,11,9,59
2980,3034,titanic - la leggenda continua,12,9,13,41
2981,3035,bright: samurai soul,12,4,11,3
2982,3036,scooby-doo meets batman,12,11,9,59
2983,3037,bungou stray dogs: dead apple,12,4,3,188
2984,3038,the greening of whitney brown,12,11,9,59
2985,3039,dragon ball z - doragon bôru zetto: ryûken bakuhatsu!! gokû ga yaraneba dare ga yaru,12,4,15,79
2986,3040,fehérlófia,12,11,13,55
2987,3041,shinmai maou no testament departures,12,4,13,20
2988,3042,gojira tai hedora,12,4,9,104
2989,3043,hey arnold! the movie,12,11,10,7
2990,3044,eiga entotsumachi no puperu,12,9,13,41
2991,3045,animalympics,12,10,9,45
2992,3046,paw patrol: jet to the rescue,12,11,9,59
2993,3047,ejen ali the movie,12,4,11,3
2994,3048,dragon quest: your story,12,4,11,3
2995,3049,kaena: la prophétie,12,11,9,59
2996,3050,gulliver's travels,12,11,10,7
2997,3051,pippi longstocking,12,11,10,7
2998,3053,mia and me: the hero of centopia,12,11,9,59
2999,3054,b.o.o.: bureau of otherworldly operations,12,10,9,45
3000,3055,ramayana: the legend of prince rama,12,4,11,3
3001,3056,dragon ball z: kiken na futari! super senshi wa nemurenai,12,4,11,3
3002,3057,mad monster party?,12,10,9,45
3003,3058,latte igel und der magische wasserstein,12,11,10,7
3004,3059,coppelia,12,9,15,195
3005,3060,gojira: kaijû wakusei,12,4,11,3
3006,3061,gekijouban poketto monsutâ adobansu jenerêshon: myuu to hadou no yuusha rukario,12,4,11,3
3007,3062,kidô keisatsu patorebâ: the movie 2,12,4,7,43
3008,3063,eiga karakai jouzu no takagi-san,12,10,0,118
3009,3064,appurushîdo,12,4,11,3
3010,3065,metropia,12,6,3,76
3011,3066,kanojo no omoide,12,6,16,49
3012,3067,kidô keisatsu patorebâ: gekijô-ban,12,4,5,62
3013,3068,the little vampire 3d,12,11,10,7
3014,3069,gekijô ban kara no kyôkai: dai go shô - mujun rasen,12,4,5,62
3015,3070,chôjikû yôsai macross: ai oboeteimasuka,12,4,11,3
3016,3071,postman pat: the movie,12,10,9,45
3017,3072,nicktoons,12,4,11,3
3018,3073,stardog and turbocat,12,10,9,45
3019,3074,animal farm,12,6,13,65
3020,3075,assassination classroom: 365 days,12,4,10,104
3021,3076,gekijouban nanatsu no taizai: hikari ni norowareshi mono-tachi,12,4,13,20
3022,3077,journey back to oz,12,11,10,7
3023,3078,suzumiya haruhi no shôshitsu,12,6,9,32
3024,3079,chico &amp; rita,12,5,7,158
3025,3080,clifford's really big movie,12,11,10,7
3026,3081,to your last death,12,4,13,20
3027,3082,marnies welt,12,11,9,59
3028,3083,kabaneri of the iron fortress: unato decisive battle,12,4,11,3
3029,3084,terkel i knibe,12,10,6,81
3030,3085,urusei yatsura 1: onri yû,12,10,13,142
3031,3086,trigun: badlands rumble,12,4,11,3
3032,3087,kokoro ga sakebitagatterunda.,12,6,9,32
3033,3088,kimetsu no yaiba: asakusa hen,12,4,13,20
3034,3089,saezuru tori wa habatakanai: the clouds gather,12,5,7,158
3035,3090,dragon ball z: tobikkiri no saikyô tai saikyô,12,4,15,79
3036,3091,pourquoi j'ai pas mangé mon père,12,11,10,7
3037,3092,hello world,12,10,7,68
3038,3093,make mine music,12,11,10,7
3039,3094,tekkon kinkurîto,12,4,11,3
3040,3095,the secret of the sword,12,4,11,3
3041,3096,ai no utagoe o kikasete,12,6,2,174
3042,3097,the seven deadly sins: prisoners of the sky,12,4,13,20
3043,3098,wish dragon 2,12,11,10,7
3044,3100,gekijôban shingeki no kyojin season 2: kakusei no hôkô,12,4,13,20
3045,3101,renaissance,12,4,15,79
3046,3102,"happy halloween, scooby-doo!",12,11,10,7
3047,3103,sora no aosa o shiru hito yo,12,6,9,32
3048,3104,technotise - edit i ja,12,6,15,150
3049,3105,dragon ball z: super senshi gekiha!! katsu no wa ore da,12,4,15,79
3050,3106,golgo 13,12,4,5,62
3051,3107,banking on mr. toad,12,16,7,63
3052,3108,a boy named charlie brown,12,10,7,68
3053,3109,gekijouban naruto: buraddo purizun,12,4,13,20
3054,3110,big trip,12,11,10,7
3055,3111,lupin the iiird: chikemuri no ishikawa goemon,12,4,11,3
3056,3112,teacher's pet,12,11,10,7
3057,3113,gekijô-ban naruto: daigekitotsu! maboroshi no chitei iseki dattebayo!,12,4,11,3
3058,3114,stand by me doraemon,12,10,7,68
3059,3115,mosley,12,11,9,59
3060,3116,dragon ball z: ginga giri-giri!! butchigiri no sugoi yatsu,12,4,13,20
3061,3117,eiga slam dunk,12,10,7,68
3062,3118,les 12 travaux d'astérix,12,11,10,7
3063,3119,"race for your life, charlie brown",12,11,10,7
3064,3120,ethel &amp; ernest,12,6,14,192
3065,3121,meitantei conan: konjo no fisuto,12,4,11,3
3066,3122,"bon voyage, charlie brown (and don't come back!!)",12,11,10,7
3067,3123,poketto monsutâ: serebî - toki wo koeta deai,12,4,11,3
3068,3124,meitantei conan: tokei-jikake no matenrou,12,11,5,190
3069,3125,barbie princess adventure,12,9,6,198
3070,3126,starchaser: the legend of orin,12,4,11,3
3071,3127,blood: the last vampire,12,4,16,162
3072,3128,nagagutsu o haita neko,12,11,10,7
3073,3129,stand by me doraemon 2,12,10,7,68
3074,3130,thunderbirds are go,12,4,11,3
3075,3131,heroes of the golden masks,12,11,10,7
3076,3132,the power of the dark crystal,12,11,9,59
3077,3133,so dear to my heart,12,6,9,32
3078,3134,o menino e o mundo,12,11,9,59
3079,3135,"psiconautas, los niños olvidados",12,6,15,150
3080,3136,xiao men shen,12,10,9,45
3081,3137,quantum quest: a cassini space odyssey,12,11,15,24
3082,3138,dragon ball: shenron no densetsu,12,4,11,3
3083,3139,scooby-doo &amp; batman: the brave and the bold,12,4,10,104
3084,3140,appleseed alpha,12,4,11,3
3085,3141,zuttomaekara sukideshita.: kokuhaku jikkou iinkai,12,6,0,34
3086,3142,shrek retold,12,11,10,7
3087,3143,snoopy come home,12,11,10,7
3088,3144,koochie koochie hota hai,12,9,6,198
3089,3145,the brillant world of tom gates,12,10,7,68
3090,3146,our robocop remake,12,4,10,104
3091,3147,hagane no renkinjutsushi: mirosu no seinaru hoshi,12,4,11,3
3092,3148,king of jazz,12,10,6,81
3093,3149,legend of hallowaiian,12,11,9,59
3094,3150,ekkusu,12,4,13,20
3095,3151,dragon ball z: chikyû marugoto chôkessen,12,4,11,3
3096,3152,minuscule: la vallée des fourmis perdues,12,4,11,3
3097,3153,the haunted house: the sky ghost vs jormungandr,12,4,11,3
3098,3154,curious george 2: follow that monkey!,12,11,10,7
3099,3155,gekijô-ban hagane no renkinjutsushi: shanbara wo yuku mono,12,4,11,3
3100,3156,the water babies,12,11,9,59
3101,3157,spark: a space tail,12,4,11,3
3102,3158,valhalla,12,11,9,59
3103,3159,appurushido: ekusu makina,12,4,11,3
3104,3160,fly me to the moon,12,11,9,59
3105,3161,panique au village,12,11,10,7
3106,3162,the miracle maker,12,16,7,63
3107,3163,kôkaku kidôtai shin gekijôban,12,4,15,79
3108,3164,one piece: nejimaki shima no bôken,12,11,10,7
3109,3165,the larva island movie,12,11,10,7
3110,3166,henchmen,12,10,9,45
3111,3167,une vie de chat,12,11,10,7
3112,3168,vynález zkázy,12,11,13,55
3113,3169,gekijô-ban naruto: daikôfun! mikazukijima no animaru panikku dattebayo!,12,4,11,3
3114,3170,gekijouban shingeki no kyojin zenpen: guren no yumiya,12,4,11,3
3115,3171,cheap,12,10,13,142
3116,3172,winnie the pooh: a very merry pooh year,12,10,7,68
3117,3173,kozí príbeh,12,10,9,45
3118,3174,gekijouban fate/stay night: heaven's feel - i. presage flower,12,4,11,3
3119,3175,melody time,12,10,9,45
3120,3176,gojira: hoshi wo kû mono,12,4,11,3
3121,3177,drømmebyggerne,12,11,10,7
3122,3178,the boxcar children,12,11,9,59
3123,3179,gekijouban ano hi mita hana no namae wo bokutachi wa mada shiranai.,12,11,7,1
3124,3180,kirikou et la sorcière,12,11,9,59
3125,3181,felix the cat: the movie,12,11,10,7
3126,3182,gekijouban bleach: jigokuhen,12,4,11,3
3127,3183,my dream is yours,12,10,2,125
3128,3184,pinocchio 3000,12,9,13,41
3129,3185,icare,12,11,9,59
3130,3186,unicorn wars,12,4,10,104
3131,3187,spycies,12,4,10,104
3132,3188,kidô senshi gundam,12,4,11,3
3133,3189,pierre the pigeon-hawk,12,10,9,45
3134,3190,the prestige,6,3,15,28
3135,3191,arrival,6,3,15,28
3136,3192,ex machina,6,14,4,93
3137,3193,eternal sunshine of the spotless mind,6,0,15,15
3138,3194,the fountain,6,3,0,86
3139,3195,donnie darko,6,3,15,28
3140,3196,her,6,0,15,15
3141,3197,lucy in the sky,6,0,15,15
3142,3198,contact,6,3,15,28
3143,3199,passengers,6,0,15,15
3144,3200,the butterfly effect,6,14,4,93
3145,3201,gattaca,6,14,4,93
3146,3202,moon,6,3,15,28
3147,3203,reminiscence,3,0,15,144
3148,3204,coherence,6,3,15,28
3149,3205,twelve monkeys,3,14,4,115
3150,3206,cloud atlas,6,3,15,28
3151,3207,never let me go,6,0,15,15
3152,3208,the in between,6,0,15,15
3153,3209,signs,6,3,15,28
3154,3210,i think we're alone now,6,3,15,28
3155,3211,archive,6,3,15,28
3156,3212,freaks,6,3,15,28
3157,3213,unbreakable,6,3,15,28
3158,3214,soylent green,5,3,15,28
3159,3215,the giver,6,0,15,15
3160,3216,the arrival,3,14,4,115
3161,3217,in the shadow of the moon,5,3,15,28
3162,3218,press play,1,0,15,66
3163,3219,the handmaid's tale,6,0,15,15
3164,3220,level 16,6,14,4,93
3165,3221,the adjustment bureau,0,14,4,92
3166,3222,transcendence,4,6,15,0
3167,3223,replicas,6,14,4,93
3168,3224,corrective measures,4,14,4,29
3169,3225,the circle,6,14,4,93
3170,3226,cowboys &amp; aliens,4,14,4,29
3171,3227,johnny mnemonic,4,6,15,0
3172,3228,i am mother,6,3,15,28
3173,3229,i origins,6,3,0,86
3174,3230,surrogates,4,14,4,29
3175,3231,doomsday,4,14,4,29
3176,3232,moonshot,8,0,15,80
3177,3233,extinction,4,6,15,0
3178,3234,robocop 2,4,5,15,84
3179,3235,repo man,4,10,5,2
3180,3236,the nutty professor,8,0,15,80
3181,3237,"dude, where's my car?",8,3,15,96
3182,3238,mute,3,14,4,115
3183,3239,solaris,6,3,15,28
3184,3240,strange days,5,6,15,180
3185,3241,primer,6,14,4,93
3186,3242,the signal,6,3,15,28
3187,3243,how it ends,4,6,3,102
3188,3244,frequency,5,6,3,102
3189,3246,ultrasound,6,3,15,28
3190,3247,cryo,3,14,4,115
3191,3248,gamer,4,14,4,29
3192,3249,self/less,4,3,15,75
3193,3250,mother/android,6,14,4,93
3194,3251,judge dredd,4,5,15,84
3195,3252,the war of the worlds,4,14,4,29
3196,3253,monsters,9,6,0,113
3197,3254,k-pax,6,3,15,28
3198,3255,the manchurian candidate,6,3,15,28
3199,3256,criminal,4,14,4,29
3200,3257,superman iv: the quest for peace,4,11,15,13
3201,3258,anon,5,14,4,29
3202,3259,swan song,6,0,15,15
3203,3260,songbird,6,14,4,93
3204,3261,darkman,4,14,4,29
3205,3262,next,4,14,4,29
3206,3263,metal gear solid,4,11,15,13
3207,3264,star trek iv: the voyage home,4,11,10,12
3208,3265,live die repeat and repeat,4,11,15,13
3209,3266,kaboom,8,3,0,25
3210,3268,the 6th day,4,3,15,75
3211,3269,venom 3,4,11,15,13
3212,3270,paycheck,4,3,15,75
3213,3271,the darkest minds,4,11,7,27
3214,3272,the core,4,11,15,13
3215,3273,bicentennial man,8,6,15,146
3216,3274,take shelter,6,14,4,93
3217,3275,spy kids 2: island of lost dreams,4,11,10,12
3218,3276,little fish,6,0,15,15
3219,3277,star trek: nemesis,4,11,15,13
3220,3278,the rover,4,5,7,9
3221,3279,the thirteenth floor,3,14,4,115
3222,3280,death race 2000,4,10,15,126
3223,3281,code 8,4,5,7,9
3224,3282,untitled mad max project,4,11,15,13
3225,3283,chain reaction,4,6,15,0
3226,3284,seeking a friend for the end of the world,9,10,7,16
3227,3285,zvyozdniy razum,9,14,4,147
3228,3286,another earth,6,0,15,15
3229,3287,carriers,4,11,7,27
3230,3288,vikram,4,11,15,13
3231,3289,apex,4,14,4,29
3232,3290,perfect sense,6,0,15,15
3233,3291,southland tales,8,6,3,157
3234,3292,iron sky,4,11,10,12
3235,3293,abre los ojos,6,3,15,28
3236,3294,rim of the world,4,11,10,12
3237,3295,how i live now,4,11,7,27
3238,3296,enemy mine,4,11,7,27
3239,3297,nuevo orden,5,6,15,180
3240,3298,the vast of night,6,3,15,28
3241,3299,the x files,6,3,15,28
3242,3300,mac and me,9,10,9,31
3243,3301,2:22,6,3,0,86
3244,3302,dr. who and the daleks,9,6,15,121
3245,3303,encounter,6,14,4,93
3246,3304,the double,8,6,3,157
3247,3305,battle beyond the stars,4,11,15,13
3248,3306,thx 1138,6,14,4,93
3249,3307,the andromeda strain,3,14,4,115
3250,3308,voyage to the bottom of the sea,4,11,15,13
3251,3309,volcano,4,6,15,0
3252,3310,attack the block,4,11,10,12
3253,3311,flubber,8,9,15,154
3254,3312,2046,6,0,15,15
3255,3313,spaceman,9,6,15,121
3256,3314,who am i - kein system ist sicher,5,6,3,102
3257,3315,prospect,9,6,15,121
3258,3316,star trek iii: the search for spock,4,11,15,13
3259,3317,65,9,6,15,121
3260,3318,europa report,9,6,3,172
3261,3319,spectral,4,11,15,13
3262,3320,forever young,6,0,15,15
3263,3321,the titan,6,3,0,86
3264,3322,these final hours,6,14,4,93
3265,3323,jiu jitsu,4,14,4,29
3266,3324,inspector gadget,4,11,10,12
3267,3325,the boys from brazil,6,3,15,28
3268,3326,cherry 2000,4,11,10,12
3269,3327,star trek: generations,4,11,3,122
3270,3328,robocop 3,4,5,15,84
3271,3329,the space between us,6,0,15,15
3272,3330,cyborg,4,14,4,29
3273,3331,virtuosity,4,5,15,84
3274,3332,stealth,4,11,15,13
3275,3333,monsters of man,4,14,4,29
3276,3334,junior,8,0,15,80
3277,3335,the one,4,14,4,29
3278,3336,fahrenheit 451,6,14,4,93
3279,3337,soldier,4,6,15,0
3280,3338,red planet,4,14,4,29
3281,3339,hotel artemis,4,5,7,9
